class_name,class_id,image_path,image_h,image_w,img_mean,img_std,img_min,img_max,img_p10,img_p50,img_p90,img_entropy,img_skew,img_kurtosis,img_grad_mean,gb_rect_w,gb_rect_h,gb_rect_area,gb_rect_aspect,gb_rect_area_ratio_img,gb_mean,gb_std,gb_min,gb_max,gb_p10,gb_p50,gb_p90,gb_entropy,gb_skew,gb_kurtosis,gb_grad_mean,poly_count,poly_area_total,poly_area_mean,poly_area_max,poly_area_total_ratio_gb,poly_mbr_area_mean,poly_mbr_aspect_mean,poly_mbr_fill_mean
malignant,0,malignant/00550755_US_Image5_1.png,320,320,104.7594140625,47.7286537001797,0.0,255.0,46.0,101.0,175.0,7.538512083866238,0.4222958609642322,-0.4781367821387623,3.615933749353021,317.8807947019867,188.66095945727668,59971.6957215184,1.684931506849315,0.5856610910304532,88.71604938271605,40.848097926776916,0.0,255.0,41.0,85.0,142.0,7.294484502081509,0.654744940283128,0.33463356600830174,3.796143159015657,0,0.0,,,0.0,,,
malignant,0,malignant/00550755_US_Image6_1.png,320,320,81.8630078125,54.04090196048789,0.0,254.0,17.0,75.0,162.0,7.619833946327088,0.6139120011594557,-0.31819861591901555,2.9495698200177736,319.4164507150399,219.0869245289055,69979.96783109682,1.4579439252336452,0.6833981233505548,69.28083806818182,46.43971418166691,0.0,254.0,14.0,64.0,136.0,7.389904342071813,0.7539980761428932,0.2683485686156777,2.8883222773050754,0,0.0,,,0.0,,,
malignant,0,malignant/00551833_US_Image11_1.png,320,320,84.25443359375,26.01515577413715,13.0,254.0,57.0,79.0,118.0,6.568212951742874,1.2939233612830465,3.001995803327376,2.4889891502846706,247.9121802615684,319.344503387783,79169.3920894131,0.7763157894736843,0.7731385946231748,86.52753514056225,26.81791840990144,13.0,254.0,58.0,82.0,121.0,6.597169810564138,1.26957725798056,2.85254766008093,2.6098344607738553,0,0.0,,,0.0,,,
malignant,0,malignant/00551833_US_Image6_1.png,320,320,84.236748046875,40.209024357915304,0.0,255.0,46.0,77.0,132.0,7.078259360331554,1.402418093964943,3.164254473524119,3.273362044551216,317.57513131835015,237.66468612761562,75476.39390671201,1.336231884057971,0.7370741592452345,86.97031780800357,41.59423423979243,0.0,255.0,48.0,78.0,138.0,7.0935009897229735,1.6044851991106315,3.179109331908794,3.495907660020986,0,0.0,,,0.0,,,
malignant,0,malignant/00551833_US_Image8_1.png,320,320,90.445146484375,28.157703883072987,44.0,254.0,62.0,85.0,125.0,6.577831910705831,1.6971616574954356,4.384846318607427,1.8042461352161643,305.6910569105691,316.5311653116532,96760.74646925332,0.965753424657534,0.944929164738802,91.03828898039457,28.41570239539755,44.0,254.0,62.0,86.0,126.0,6.591447636886548,1.6877325913612016,4.292045443722322,1.8212957746478873,0,0.0,,,0.0,,,
malignant,0,malignant/00551833_US_Image9_1.png,320,320,81.003095703125,22.568225991446408,2.0,229.0,56.0,78.0,109.0,6.40339823353766,0.994298327979834,2.455183754530868,1.7678785925643805,317.4322360523157,286.09338472230996,90815.26283217827,1.1095406360424032,0.8868678010954909,80.87338110577872,22.39089618238621,6.0,229.0,56.0,78.0,109.0,6.377498127548339,1.1188974496671222,2.7207190934194383,1.7557661754232181,0,0.0,,,0.0,,,
malignant,0,malignant/00554603_US_Image3_1.png,320,320,76.946240234375,41.65202799455838,5.0,255.0,34.0,67.0,128.0,7.017476318842533,1.7632379287071125,3.7488968471924293,2.6871942108809654,226.65244619465648,318.53857303032794,72197.54678467906,0.7115384615384617,0.7050541678191314,77.50777808370044,46.95880300422403,5.0,255.0,32.0,66.0,144.0,7.152117610563571,1.5737285674311512,2.4460980273554034,3.0768870716832555,0,0.0,,,0.0,,,
malignant,0,malignant/00554603_US_Image6_1.png,320,320,76.6190234375,35.24459806546707,8.0,250.0,38.0,69.0,120.0,6.813209308175197,1.6716793463641988,3.7727956245379275,2.153351106944404,317.52842737609956,275.4773653722377,87471.89460435783,1.1526479750778815,0.8542177207456819,72.47266389778527,30.254690847063074,8.0,248.0,36.0,68.0,108.0,6.666452616685547,1.4449623805312575,3.4590823055619673,2.1481406034268122,0,0.0,,,0.0,,,
malignant,0,malignant/00556873_US_Image1_1.png,320,320,111.967451171875,47.440757105198195,10.0,254.0,55.0,106.0,183.0,7.525850702083554,0.5237086844119122,-0.32367563643887953,16.28209259856053,310.9510516333881,319.13397404479304,99235.04484117078,0.9743589743589743,0.9690922347770584,111.95404647435898,47.62975100440301,10.0,254.0,54.0,106.0,184.0,7.5309430393233034,0.5218351526470731,-0.3303298807131605,16.15538016206092,0,0.0,,,0.0,,,
malignant,0,malignant/00556873_US_Image2_1.png,320,320,101.5070703125,57.05622012277173,0.0,255.0,22.0,100.0,179.0,7.512076836657421,0.2382058018628588,-0.14999687799462125,16.545102979521285,319.2078054463376,263.28818989369444,84043.6452959048,1.2123893805309738,0.8207387235928203,101.25474056603774,57.247647135293114,0.0,255.0,27.0,98.0,182.0,7.5449575404140266,0.36347677678395185,-0.052442925913684935,16.48204577884173,0,0.0,,,0.0,,,
malignant,0,malignant/00556873_US_Image3_1.png,320,320,103.567275390625,56.310672360380025,0.0,253.0,38.0,96.0,187.0,7.6273998131950105,0.3406406398020475,-0.42109259281928635,17.5440482817215,318.63926293408923,238.69596031183556,76057.9048591079,1.3349168646080758,0.7427529771397257,100.91897228033473,53.6626519598723,0.0,253.0,42.0,90.0,186.0,7.592297223244124,0.642940825854519,-0.15650035316935051,17.208357849867284,0,0.0,,,0.0,,,
malignant,0,malignant/00556873_US_Image6_1.png,320,320,107.9278125,57.14329203083327,3.0,255.0,37.0,102.0,194.0,7.745530769421182,0.4477618938468069,-0.599634951148837,13.153937050166505,318.93687707641203,294.07351837959493,93790.88958286087,1.0845481049562684,0.9159266560826257,107.39204449152543,58.335849284208464,3.0,255.0,36.0,101.0,195.0,7.757893886823623,0.4557910736975628,-0.653118664555064,13.120859331136982,0,0.0,,,0.0,,,
malignant,0,malignant/00556873_US_Image7_1.png,320,320,100.782275390625,61.38387178351572,0.0,254.0,22.0,96.0,189.0,7.626448944268894,0.36728052103165026,-0.42202838892757466,16.417103682653153,318.9570226635338,287.4251497005988,91676.26998712348,1.1097046413502112,0.8952760740930027,98.96415441176471,60.25056014290033,0.0,254.0,25.0,93.0,185.0,7.617242270471296,0.4374839048715215,-0.2987795575233596,16.153894397647033,0,0.0,,,0.0,,,
malignant,0,malignant/00559278_US_Image10_1.png,320,320,68.348857421875,51.37553687051434,0.0,255.0,11.0,56.0,146.0,7.445659962496931,0.773951389612894,-0.17731927612381249,3.4317620289260637,277.0914424324476,318.6100298978958,88284.1127578532,0.8696883852691217,0.8621495386509102,71.78680305755395,52.424649217947874,0.0,255.0,14.0,57.0,151.0,7.474266727111149,0.7357756526234253,-0.34935687575664787,3.694634606953765,0,0.0,,,0.0,,,
malignant,0,malignant/00559278_US_Image20_1.png,320,320,53.91708984375,52.22750825085848,0.0,245.0,0.0,37.0,138.0,6.893476225870018,0.9816637798567496,0.10554033413582165,2.3198273420638875,318.6891358206393,294.3557288983737,93807.9728664771,1.0826666666666669,0.9160934850241904,52.04593220338983,50.49395152127324,0.0,240.0,0.0,36.0,134.0,6.819932459166344,0.948659652938157,-0.010511032385094765,2.3140287503045585,0,0.0,,,0.0,,,
malignant,0,malignant/00560825_US_Image1_1.png,320,320,82.485458984375,49.77470436686555,0.0,245.0,22.0,74.0,149.0,7.499821728440224,0.6618780509913519,0.10905726855580111,8.229240519926952,318.8228080931943,240.343347639485,76626.9410009394,1.3265306122448977,0.7483099707122989,83.00959452479339,42.24680716077613,0.0,245.0,33.0,77.0,139.0,7.321373313710898,0.5658074673601904,0.3945275246546407,8.24749803070804,0,0.0,,,0.0,,,
malignant,0,malignant/00560825_US_Image6_1.png,320,320,109.79197265625,43.65555907219036,27.0,252.0,54.0,106.0,167.0,7.397410025440179,0.4042460857298516,-0.4457406181957295,8.148321760954698,317.96454514659956,299.89837780872443,95357.05129015414,1.0602409638554222,0.9312212040054115,109.68701149425287,43.607147858583566,27.0,252.0,54.0,106.0,167.0,7.396398651622025,0.43276957128574206,-0.4006497785908856,8.208612420192479,0,0.0,,,0.0,,,
malignant,0,malignant/00562918_US_Image14_1.png,320,320,77.80779296875,55.43883532964179,0.0,251.0,5.0,71.0,159.0,7.492761000877642,0.5305763906859804,-0.4573722796721573,6.166886395374955,318.2191867450831,216.02478972996897,68743.2329046483,1.4730679156908666,0.6713206338344562,84.80574375568814,57.3411188635059,0.0,239.0,9.0,75.0,171.0,7.583811007813512,0.48083734162189595,-0.5973461762119396,6.597078963335356,0,0.0,,,0.0,,,
malignant,0,malignant/00562918_US_Image15_1.png,320,320,68.292919921875,38.191125143366015,0.0,224.0,23.0,64.0,113.0,7.097197362816024,1.1428494118192007,2.0184419547923538,2.342903739294329,288.90888060660586,316.668808636422,91488.43102617616,0.9123376623376626,0.8934417092400015,67.83931796914104,38.96387320369925,0.0,224.0,23.0,63.0,114.0,7.100557253147642,1.2074872749860281,2.069521168048512,2.329898477709709,0,0.0,,,0.0,,,
malignant,0,malignant/00562918_US_Image9_1.png,320,320,68.50638671875,54.33357669863152,0.0,238.0,2.0,59.0,152.0,7.294300315857609,0.8717256169059806,0.1891351931468388,3.98466781902167,318.6758620689655,258.64827586206894,82424.96228299642,1.2320819112627988,0.8049312722948869,69.5362139423077,54.45048704568143,0.0,238.0,3.0,61.0,151.0,7.324213935952555,0.8351745471363882,0.14773372497778992,4.238668733999207,0,0.0,,,0.0,,,
malignant,0,malignant/00563106_US_Image11.png,320,320,94.256220703125,34.43399519050055,0.0,254.0,55.0,89.0,140.0,7.043112246274848,0.7317745443729896,0.5926832497302037,3.238273811267688,317.6878875803606,224.8392786027195,71428.71546439013,1.412955465587044,0.6975460494569349,89.18177770356765,34.31305107605806,1.0,254.0,53.0,82.0,137.0,6.933001014274839,1.1524251959311238,1.5885889623355007,3.382386909151627,0,0.0,,,0.0,,,
malignant,0,malignant/00563106_US_Image2_1.png,320,320,97.03537109375,43.912238013146485,0.0,255.0,31.0,93.0,157.0,7.09381658858592,0.5291225842591581,0.15472752038535287,4.034365569976269,318.41147269718675,158.85273028130166,50580.53179083826,2.004444444444444,0.49395050576990485,99.22693965517242,43.84030678698096,0.0,255.0,31.0,100.0,153.0,7.110821364928369,0.29471623319162665,-0.08124410203677979,4.436881600344834,0,0.0,,,0.0,,,
malignant,0,malignant/00563332_US_Image4_1.png,320,320,65.554423828125,66.64300740876294,2.0,250.0,10.0,42.0,184.0,6.503376983472204,1.193041359626839,0.271496282909542,2.353235871444057,318.06395851339664,290.4062229904926,92367.75286128026,1.0952380952380951,0.90202883653594,64.37686262721691,64.79747581613461,2.0,250.0,10.0,43.0,177.0,6.541877172369929,1.2481140290077415,0.4860580395433467,2.4770631367623217,0,0.0,,,0.0,,,
malignant,0,malignant/00563332_US_Image6_1.png,320,320,81.853427734375,65.61800015472375,3.0,249.0,10.0,61.0,182.0,7.360734759987582,0.6252707600588825,-0.8460179996563353,3.333372396214807,319.47132405003543,280.95350483832897,89756.588187199,1.1370967741935487,0.8765291815156152,76.6772384751773,63.689046549251344,3.0,249.0,10.0,55.0,176.0,7.2949434612901864,0.7787018530927129,-0.5572421121277618,3.288700007757178,0,0.0,,,0.0,,,
malignant,0,malignant/00563332_US_Image7_1.png,320,320,72.46984375,58.99912264951985,2.0,249.0,10.0,57.0,158.0,7.179508129201203,0.7003437089202181,-0.5323521920122682,3.348421371302454,318.79415920866694,232.87800282618932,74240.14710916858,1.3689320388349515,0.7250014366129744,63.441390027596924,53.693996573952575,2.0,249.0,10.0,46.0,144.0,7.046854045887633,0.9455009435825438,0.06472276481529526,3.1961015473240004,0,0.0,,,0.0,,,
malignant,0,malignant/00564126_US_Image11.png,320,320,61.196640625,47.45198873396509,0.0,227.0,3.0,53.0,128.0,7.205608511952859,0.5844621049842234,-0.4445549021898194,3.179220500200197,269.2193352755812,317.7358939294845,85540.6461568884,0.847305389221557,0.8353578726258633,62.11255079530942,49.215929064307566,0.0,227.0,3.0,51.0,131.0,7.24026477681061,0.5860951459585009,-0.5700406880305349,3.256591856401444,0,0.0,,,0.0,,,
malignant,0,malignant/00564126_US_Image12_1.png,320,320,55.85912109375,45.05220644405248,0.0,227.0,6.0,46.0,123.0,7.135848285663835,1.2581514263660554,1.3385979779731194,2.7452514184708834,318.89763779527556,304.1338582677165,96987.56897513793,1.0485436893203883,0.9471442282728313,55.69797794117647,45.325986329708826,0.0,227.0,6.0,46.0,124.0,7.128359999750138,1.2792120741486583,1.3767520656549994,2.7173173745646912,0,0.0,,,0.0,,,
malignant,0,malignant/00564126_US_Image4_1.png,320,320,74.16255859375,64.11329526230186,0.0,240.0,2.0,60.0,179.0,7.332715865292323,0.7028517875844585,-0.6083226510552504,3.6248498520493366,317.61786600496265,297.7667493796526,94576.03950519979,1.0666666666666662,0.9235941357929667,75.0,65.36947901151005,0.0,240.0,2.0,60.0,182.0,7.330551622621361,0.6856012000568994,-0.6948187419491885,3.5614070035646885,0,0.0,,,0.0,,,
malignant,0,malignant/00564126_US_Image7_1.png,320,320,65.33513671875,42.126726223218384,0.0,229.0,12.0,58.0,127.0,7.22817531515974,0.7716338494529336,0.4063263712397802,2.343392025312747,317.0223006577892,318.30579175356974,100910.03441441582,0.9959677419354838,0.9854495548282795,65.22622779519331,41.92859514382618,0.0,229.0,12.0,58.0,126.0,7.224260749550698,0.7495198641401607,0.3459467946078596,2.350657032166481,0,0.0,,,0.0,,,
malignant,0,malignant/00568511_US_Image3.png,320,320,130.8573828125,35.49191110785427,24.0,253.0,90.0,125.0,185.0,6.959449186630238,0.6897662299265833,-0.2853297119433589,2.9328899696286097,319.4755908228394,288.42504743833024,92144.76243846604,1.1076555023923442,0.899851195688145,129.9204849137931,34.99691523631707,24.0,253.0,89.0,124.0,182.0,6.960938194018405,0.6826650020144666,-0.2642470761273539,2.951292578583821,0,0.0,,,0.0,,,
malignant,0,malignant/00568511_US_Image4.png,320,320,127.5966015625,34.66653454495953,35.0,237.0,90.0,120.0,181.0,6.885710115679078,0.8545252615897527,-0.02927776683079486,3.1405580132618485,319.61096044141027,255.5690638735622,81682.67396374134,1.2505854800936766,0.7976823629271615,126.51035992217899,34.22952062709509,35.0,237.0,89.0,118.0,179.0,6.871800552500305,0.8644352372742355,0.005832016720155764,3.152798550566033,0,0.0,,,0.0,,,
malignant,0,malignant/00571210_US_Image12_1.png,320,320,60.326484375,40.836316148088464,0.0,224.0,16.0,52.0,112.0,7.156874893959301,1.2112106040828776,1.7833193317201061,3.155616754069864,247.4679439205708,318.5151923364766,78822.29975497302,0.7769423558897243,0.7697490210446584,63.42898675295783,42.88049931204869,0.0,224.0,16.0,55.0,119.0,7.211551774350257,1.1500496804373226,1.4921536721189623,3.240800900001264,0,0.0,,,0.0,,,
malignant,0,malignant/00571210_US_Image13_1.png,320,320,52.10873046875,36.74584364715845,0.0,221.0,16.0,42.0,100.0,6.92897839855895,1.428506794243656,2.459247137152489,2.8760534770847372,254.3157894736841,318.3157894736843,80952.73130193904,0.7989417989417984,0.7905540166204985,55.00138914499969,38.586383646645835,0.0,221.0,15.0,45.0,104.0,7.023255973482149,1.3058451317168698,2.009544743198944,2.9818425452399686,0,0.0,,,0.0,,,
malignant,0,malignant/00571210_US_Image4_1.png,320,320,99.93126953125,44.73045010669651,0.0,238.0,48.0,94.0,164.0,7.402749166162621,0.5839882333002898,0.243596648202955,4.317102706081114,265.0838709677419,317.1096774193548,84060.66081165451,0.8359375,0.8209048907388136,99.45455620182531,47.01191637043149,0.0,238.0,44.0,93.0,169.0,7.456971118441542,0.581306684924393,0.08041479287663478,4.335110596190904,0,0.0,,,0.0,,,
malignant,0,malignant/00571210_US_Image5_1.png,320,320,93.907958984375,41.31573567999931,1.0,237.0,47.0,88.0,149.0,7.277313577762865,0.6788708296222777,0.7105141063142231,3.7013252082539867,268.17626817626814,317.90431790431796,85254.39361270197,0.8435754189944131,0.8325624376240427,94.24105301185163,43.54631616740413,1.0,237.0,43.0,88.0,154.0,7.349803919376397,0.6445543565820924,0.44866828490157395,3.762953035776716,0,0.0,,,0.0,,,
malignant,0,malignant/00571210_US_Image6_1.png,320,320,70.225068359375,34.63389549675986,2.0,225.0,33.0,63.0,118.0,6.993128614560843,1.0611399896977547,1.2930705376227554,2.669498725573492,254.70832658787978,317.7378446926772,80930.47471531144,0.8016304347826086,0.7903366671417134,75.98639547413794,34.76795558087158,2.0,225.0,38.0,70.0,124.0,7.04125309979093,0.9373026398747294,1.0783337718069523,2.861222340594884,0,0.0,,,0.0,,,
malignant,0,malignant/00571210_US_Image8_1.png,320,320,70.1375390625,41.04233676613744,0.0,227.0,21.0,64.0,126.0,7.279784620516196,0.7284157115504206,0.20200641315678736,3.953192902274436,279.1849600360239,317.01001913767874,88504.42952397201,0.8806818181818181,0.8643010695700392,69.86675651392632,40.488434839927756,0.0,227.0,22.0,65.0,125.0,7.2644584473179785,0.7110696911648005,0.19258946910675956,3.7779512348521433,0,0.0,,,0.0,,,
malignant,0,malignant/00571210_US_Image9_1.png,320,320,68.448603515625,38.595195000820944,0.0,233.0,26.0,61.0,123.0,7.17184694174232,0.8649364981171405,0.4641601627513223,3.914774558345296,211.92621192621203,317.46031746031747,67278.16251625778,0.6675675675675679,0.6570133058228299,71.88947267723373,40.30729131596913,0.0,227.0,24.0,66.0,128.0,7.267860249402913,0.6893440751155427,0.12749252154110158,3.4988667471227153,0,0.0,,,0.0,,,
malignant,0,malignant/00571490_US_Image4_1.png,320,320,130.14748046875,40.17764662811695,22.0,254.0,77.0,128.0,186.0,7.3354541287832316,0.28618957754376295,-0.1576087604380514,13.930702448266096,318.7869170413471,224.74947838608253,71647.19332135013,1.418410041841004,0.6996796222788099,130.96494745575222,40.393361078491246,22.0,254.0,78.0,130.0,187.0,7.335487975684012,0.2942848045060691,-0.09287088023425705,14.113303557847868,0,0.0,,,0.0,,,
malignant,0,malignant/00571490_US_Image7_1.png,320,320,134.925087890625,43.448611477787686,24.0,254.0,78.0,133.0,198.0,7.430820165393365,0.266305479677337,-0.36634777770545,12.448549302239279,318.5981680605337,217.708748174698,69361.60833921084,1.4634146341463417,0.6773594564376059,133.9334002293578,42.238739029375054,26.0,254.0,79.0,133.0,194.0,7.384245061155878,0.3000877673327726,-0.1984778914423444,12.447411803494889,0,0.0,,,0.0,,,
malignant,0,malignant/00580828_US_Image9_1.png,320,320,70.7609375,42.12651190605619,1.0,237.0,28.0,58.0,139.0,7.148784242460651,1.0865593902959163,0.5106557169474573,3.6654752487817266,319.199826049141,302.6744944553163,96613.64597964865,1.0545977011494252,0.9434926365200063,68.34888980263158,40.33124241480058,1.0,228.0,28.0,57.0,134.0,7.084332299179895,1.1341513276538362,0.6835161539860608,3.636735574995631,0,0.0,,,0.0,,,
malignant,0,malignant/00585489_US_Image5_1.png,320,320,54.402470703125,41.72049012931177,0.0,228.0,5.0,47.0,117.0,7.078458339160407,0.7163915487347812,-0.13143404084290822,2.9160148048320784,267.4742580254392,318.8370684433677,85280.70831289595,0.8389057750759881,0.8328194171181245,58.39201905204461,42.604113170842865,0.0,228.0,6.0,51.0,121.0,7.164130857882621,0.6138141561287219,-0.3131356840819941,3.031970631629085,0,0.0,,,0.0,,,
malignant,0,malignant/00585489_US_Image8_1.png,320,320,98.0727734375,55.41691871448686,0.0,235.0,22.0,97.0,177.0,7.645105055039315,0.18195568650605495,-0.7860564746948224,4.4415668121759,192.43986254295527,317.4603174603174,61092.01985490642,0.6061855670103092,0.5966017563955706,110.58098762240249,56.50738822252645,0.0,235.0,29.0,112.0,186.0,7.69610650000952,-0.0524409099528562,-0.9466626951835071,5.1353316635695245,0,0.0,,,0.0,,,
malignant,0,malignant/00588639_US_Image14_1.png,320,320,48.42876953125,36.899203715176185,0.0,220.0,13.0,36.0,105.0,6.889409778682358,1.209214280991951,0.9810581749579432,2.079873826892841,316.8946143805685,317.8026218716304,100709.93930714393,0.9971428571428569,0.9834955010463274,48.0773308017879,36.455845491157646,0.0,220.0,13.0,36.0,103.0,6.876383803420997,1.198043475476863,0.9507006777060125,2.0846098315912305,0,0.0,,,0.0,,,
